defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/WBPhenotype_0000625	synaptogenesis variant	http://purl.obolibrary.org/obo/GO_0007416	synapse assembly
http://purl.obolibrary.org/obo/WBPhenotype_0000627	anesthetic response variant	http://purl.obolibrary.org/obo/GO_0072347	response to anesthetic
http://purl.obolibrary.org/obo/WBPhenotype_0000631	drug response variant	http://purl.obolibrary.org/obo/GO_0042493	response to drug
http://purl.obolibrary.org/obo/WBPhenotype_0000632	axon fasciculation variant	http://purl.obolibrary.org/obo/GO_0007413	axonal fasciculation
http://purl.obolibrary.org/obo/WBPhenotype_0000654	synaptic vesicle exocytosis variant	http://purl.obolibrary.org/obo/GO_0016079	synaptic vesicle exocytosis
http://purl.obolibrary.org/obo/WBPhenotype_0000655	GABA synaptic transmission variant	http://purl.obolibrary.org/obo/GO_0051932	synaptic transmission, GABAergic
http://purl.obolibrary.org/obo/WBPhenotype_0000656	acetylcholine synaptic transmission variant	http://purl.obolibrary.org/obo/GO_0007271	synaptic transmission, cholinergic
http://purl.obolibrary.org/obo/WBPhenotype_0000658	neuromuscular synaptic transmission variant	http://purl.obolibrary.org/obo/GO_0007274	neuromuscular synaptic transmission
http://purl.obolibrary.org/obo/WBPhenotype_0000666	ovulation variant	http://purl.obolibrary.org/obo/GO_0030728	ovulation
http://purl.obolibrary.org/obo/WBPhenotype_0000670	spermatogenesis variant	http://purl.obolibrary.org/obo/GO_0007283	spermatogenesis
http://purl.obolibrary.org/obo/WBPhenotype_0000691	gonad development variant	http://purl.obolibrary.org/obo/GO_0008406	gonad development
http://purl.obolibrary.org/obo/WBPhenotype_0000699	vulva development variant	http://purl.obolibrary.org/obo/GO_0040025	vulval development
http://purl.obolibrary.org/obo/WBPhenotype_0000707	pharyngeal development variant	http://purl.obolibrary.org/obo/GO_0060465	pharynx development
http://purl.obolibrary.org/obo/WBPhenotype_0000708	intestinal development variant	http://purl.obolibrary.org/obo/GO_0048565	digestive tract development
http://purl.obolibrary.org/obo/WBPhenotype_0000717	gene expression variant	http://purl.obolibrary.org/obo/GO_0010467	gene expression
http://purl.obolibrary.org/obo/WBPhenotype_0000718	dosage compensation variant	http://purl.obolibrary.org/obo/GO_0007549	dosage compensation
http://purl.obolibrary.org/obo/WBPhenotype_0000724	protein secretion variant	http://purl.obolibrary.org/obo/GO_0009306	protein secretion
http://purl.obolibrary.org/obo/WBPhenotype_0000725	lipid metabolism variant	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process
http://purl.obolibrary.org/obo/WBPhenotype_0000728	exocytosis variant	http://purl.obolibrary.org/obo/GO_0006887	exocytosis
http://purl.obolibrary.org/obo/WBPhenotype_0000729	cell death variant	http://purl.obolibrary.org/obo/GO_0008219	cell death
http://purl.obolibrary.org/obo/WBPhenotype_0000730	apoptosis variant	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process
http://purl.obolibrary.org/obo/WBPhenotype_0000732	DNA metabolism variant	http://purl.obolibrary.org/obo/GO_0006259	DNA metabolic process
http://purl.obolibrary.org/obo/WBPhenotype_0000736	autophagy variant	http://purl.obolibrary.org/obo/GO_0006914	autophagy
http://purl.obolibrary.org/obo/WBPhenotype_0000738	organism environmental stimulus response variant	http://purl.obolibrary.org/obo/GO_0009605	response to external stimulus
http://purl.obolibrary.org/obo/WBPhenotype_0000740	cell cycle variant	http://purl.obolibrary.org/obo/GO_0007049	cell cycle
http://purl.obolibrary.org/obo/WBPhenotype_0000741	DNA damage checkpoint variant	http://purl.obolibrary.org/obo/GO_0000077	DNA damage checkpoint
http://purl.obolibrary.org/obo/WBPhenotype_0000742	DNA recombination variant	http://purl.obolibrary.org/obo/GO_0006310	DNA recombination
http://purl.obolibrary.org/obo/WBPhenotype_0000746	cell division variant	http://purl.obolibrary.org/obo/GO_0051301	cell division
http://purl.obolibrary.org/obo/WBPhenotype_0000749	embryonic development variant	http://purl.obolibrary.org/obo/GO_0009790	embryo development
http://purl.obolibrary.org/obo/WBPhenotype_0000750	larval development variant	http://purl.obolibrary.org/obo/GO_0002164	larval development
http://purl.obolibrary.org/obo/WBPhenotype_0000773	chromosome segregation variant	http://purl.obolibrary.org/obo/GO_0007059	chromosome segregation
http://purl.obolibrary.org/obo/WBPhenotype_0000774	gametogenesis variant	http://purl.obolibrary.org/obo/GO_0007276	gamete generation
http://purl.obolibrary.org/obo/WBPhenotype_0000811	epithelial cell development variant	http://purl.obolibrary.org/obo/GO_0002064	epithelial cell development
http://purl.obolibrary.org/obo/WBPhenotype_0000812	germ cell development variant	http://purl.obolibrary.org/obo/GO_0007281	germ cell development
http://purl.obolibrary.org/obo/WBPhenotype_0000815	muscle cell development variant	http://purl.obolibrary.org/obo/GO_0055001	muscle cell development
http://purl.obolibrary.org/obo/WBPhenotype_0000816	neuron development variant	http://purl.obolibrary.org/obo/GO_0048666	neuron development
http://purl.obolibrary.org/obo/WBPhenotype_0000822	sex determination variant	http://purl.obolibrary.org/obo/GO_0007530	sex determination
http://purl.obolibrary.org/obo/WBPhenotype_0000853	intraflagellar transport variant	http://purl.obolibrary.org/obo/GO_0042073	intraciliary transport
http://purl.obolibrary.org/obo/WBPhenotype_0000873	G1 checkpoint variant	http://purl.obolibrary.org/obo/GO_0044819	mitotic G1/S transition checkpoint
http://purl.obolibrary.org/obo/WBPhenotype_0000874	G2 checkpoint variant	http://purl.obolibrary.org/obo/GO_0044818	mitotic G2/M transition checkpoint
http://purl.obolibrary.org/obo/WBPhenotype_0000875	S phase checkpoint variant	http://purl.obolibrary.org/obo/GO_0031573	intra-S DNA damage checkpoint
http://purl.obolibrary.org/obo/WBPhenotype_0000879	telomere length regulation variant	http://purl.obolibrary.org/obo/GO_1904356	regulation of telomere maintenance via telomere lengthening
http://purl.obolibrary.org/obo/WBPhenotype_0000880	axon development variant	http://purl.obolibrary.org/obo/GO_0061564	axon development
http://purl.obolibrary.org/obo/WBPhenotype_0000882	dendrite development variant	http://purl.obolibrary.org/obo/GO_0016358	dendrite development
http://purl.obolibrary.org/obo/WBPhenotype_0000885	engulfment variant	http://purl.obolibrary.org/obo/GO_0043652	engulfment of apoptotic cell
http://purl.obolibrary.org/obo/WBPhenotype_0000944	neurite development variant	http://purl.obolibrary.org/obo/GO_0031175	neuron projection development
http://purl.obolibrary.org/obo/WBPhenotype_0001009	developmental pigmentation variant	http://purl.obolibrary.org/obo/GO_0048066	developmental pigmentation
http://purl.obolibrary.org/obo/WBPhenotype_0001015	developmental growth variant	http://purl.obolibrary.org/obo/GO_0048589	developmental growth
http://purl.obolibrary.org/obo/WBPhenotype_0001031	pronuclear migration reduced early emb	http://purl.obolibrary.org/obo/GO_0035046	pronuclear migration
http://purl.obolibrary.org/obo/WBPhenotype_0001040	chemosensory response variant	http://purl.obolibrary.org/obo/GO_0007635	chemosensory behavior
http://purl.obolibrary.org/obo/WBPhenotype_0001072	response to food variant	http://purl.obolibrary.org/obo/GO_0032094	response to food
http://purl.obolibrary.org/obo/WBPhenotype_0001140	neuron migration variant	http://purl.obolibrary.org/obo/GO_0001764	neuron migration
http://purl.obolibrary.org/obo/WBPhenotype_0001172	programmed cell death variant	http://purl.obolibrary.org/obo/GO_0012501	programmed cell death
http://purl.obolibrary.org/obo/WBPhenotype_0001268	induced cell death variant	http://purl.obolibrary.org/obo/GO_0043068	positive regulation of programmed cell death
http://purl.obolibrary.org/obo/WBPhenotype_0001324	cell ionizing radiation response variant	http://purl.obolibrary.org/obo/GO_0071479	cellular response to ionizing radiation
http://purl.obolibrary.org/obo/WBPhenotype_0001326	cell gamma ray response variant	http://purl.obolibrary.org/obo/GO_0071480	cellular response to gamma radiation
http://purl.obolibrary.org/obo/WBPhenotype_0001349	protein phosphorylation variant	http://purl.obolibrary.org/obo/GO_0006468	protein phosphorylation
http://purl.obolibrary.org/obo/WBPhenotype_0001361	chromosome condensation variant	http://purl.obolibrary.org/obo/GO_0030261	chromosome condensation
http://purl.obolibrary.org/obo/WBPhenotype_0001378	mitotic chromosome segregation variant	http://purl.obolibrary.org/obo/GO_0000070	mitotic sister chromatid segregation
http://purl.obolibrary.org/obo/WBPhenotype_0001383	protein methylation variant	http://purl.obolibrary.org/obo/GO_0006479	protein methylation
http://purl.obolibrary.org/obo/WBPhenotype_0001393	cell acidification variant	http://purl.obolibrary.org/obo/GO_0051452	intracellular pH reduction
http://purl.obolibrary.org/obo/WBPhenotype_0001485	ER stress response variant	http://purl.obolibrary.org/obo/GO_0034976	ER stress response
http://purl.obolibrary.org/obo/WBPhenotype_0001499	meiotic chromosome segregation variant	http://purl.obolibrary.org/obo/GO_0045132	meiotic chromosome segregation
http://purl.obolibrary.org/obo/WBPhenotype_0001514	synaptic vesicle endocytosis variant	http://purl.obolibrary.org/obo/GO_0048488	synaptic vesicle endocytosis
http://purl.obolibrary.org/obo/WBPhenotype_0001568	mRNA export variant	http://purl.obolibrary.org/obo/GO_0006406	mRNA export from nucleus
http://purl.obolibrary.org/obo/WBPhenotype_0001580	nuclear envelope breakdown variant	http://purl.obolibrary.org/obo/GO_0051081	nuclear envelope disassembly
http://purl.obolibrary.org/obo/WBPhenotype_0001589	microtubule nucleation variant	http://purl.obolibrary.org/obo/GO_0007020	microtubule nucleation
http://purl.obolibrary.org/obo/WBPhenotype_0001590	microtubule depolymerization variant	http://purl.obolibrary.org/obo/GO_0007019	microtubule depolymerization
http://purl.obolibrary.org/obo/WBPhenotype_0001591	microtubule polymerization variant	http://purl.obolibrary.org/obo/GO_0046785	microtubule polymerization
http://purl.obolibrary.org/obo/WBPhenotype_0001719	unfolded protein response variant	http://purl.obolibrary.org/obo/GO_0006986	response to unfolded protein
http://purl.obolibrary.org/obo/WBPhenotype_0010001	cell growth variant	http://purl.obolibrary.org/obo/GO_0016049	cell growth
