Level	Rule Name	Subject	Property	Value
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	obsolete aging
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	obsolete animal organ senescence
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	GO:0016246
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	obsolete water homeostasis
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	GO:0034613
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	obsolete necrotic cell death
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	obsolete response to benomyl
ERROR	deprecated_class_reference	blank node	owl:someValuesFrom	obsolete response to tunicamycin
ERROR	duplicate_definition	B cell	definition	Rectal cell, postembryonic blast cell in male
ERROR	duplicate_definition	U cell	definition	Rectal cell, postembryonic blast cell in male
ERROR	duplicate_definition	connected anatomical structure	definition	Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
ERROR	duplicate_definition	anatomical structure	definition	Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
ERROR	duplicate_definition	disconnected anatomical group	definition	Material anatomical entity consisting of multiple anatomical structures that are not connected to each other.
ERROR	duplicate_definition	disconnected anatomical group	definition	Material anatomical entity consisting of multiple anatomical structures that are not connected to each other.
ERROR	duplicate_definition	male organism	definition	Gonochoristic organism that can produce male gametes.
ERROR	duplicate_definition	male	definition	Gonochoristic organism that can produce male gametes.
ERROR	duplicate_definition	C	definition	Embryonic founder cell
ERROR	duplicate_definition	AB	definition	Embryonic founder cell
ERROR	duplicate_definition	MS	definition	Embryonic founder cell
ERROR	duplicate_definition	E	definition	Embryonic founder cell
ERROR	duplicate_definition	D	definition	Embryonic founder cell
ERROR	duplicate_definition	multicellular organism	definition	Anatomical structure that is an individual member of a species and consists of more than one cell.
ERROR	duplicate_definition	organism	definition	Anatomical structure that is an individual member of a species and consists of more than one cell.
ERROR	duplicate_definition	immaterial anatomical entity	definition	Anatomical entity that has no mass.
ERROR	duplicate_definition	immaterial anatomical entity	definition	Anatomical entity that has no mass.
ERROR	duplicate_definition	multicellular anatomical structure	definition	An anatomical structure that has more than one cell as a part.
ERROR	duplicate_definition	multicellular anatomical structure	definition	An anatomical structure that has more than one cell as a part.
ERROR	duplicate_definition	multi-cell-part structure	definition	A structure consisting of multiple cell components but which is not itself a cell and does not have (complete) cells as a part.
ERROR	duplicate_definition	multi cell part structure	definition	A structure consisting of multiple cell components but which is not itself a cell and does not have (complete) cells as a part.
ERROR	duplicate_definition	anatomical boundary	definition	A non-material anatomical entity of two dimensions. Anatomical boundaries are contiguous structures.
ERROR	duplicate_definition	non-material anatomical boundary	definition	A non-material anatomical entity of two dimensions. Anatomical boundaries are contiguous structures.
ERROR	duplicate_definition	extraembryonic structure	definition	A multicellular anatomical structure that is associated with an embryo and derived from the zygote from which it develops, but which does not contribute to the embryo proper or to structures that are part of the same organism after embryogenesis.
ERROR	duplicate_definition	extraembryonic structure	definition	A multicellular anatomical structure that is associated with an embryo and derived from the zygote from which it develops, but which does not contribute to the embryo proper or to structures that are part of the same organism after embryogenesis.
ERROR	duplicate_definition	muscle of iris	definition	.
ERROR	duplicate_definition	gastric juice	definition	.
ERROR	duplicate_definition	salivatory nucleus	definition	.
ERROR	duplicate_definition	kidney rudiment	definition	.
ERROR	duplicate_definition	mesonephric smooth muscle tissue	definition	.
ERROR	duplicate_definition	extraembryonic mesoderm	definition	.
ERROR	duplicate_definition	early pharyngeal endoderm	definition	.
ERROR	duplicate_definition	layer of sclera	definition	.
ERROR	duplicate_definition	metanephros induced blastemal cells	definition	.
ERROR	duplicate_definition	differentiated genital tubercle	definition	.
ERROR	duplicate_definition	transitively anteriorly connected to	definition	.
ERROR	duplicate_definition	transitively distally connected to	definition	.
ERROR	duplicate_definition	transitively proximally connected to	definition	.
ERROR	duplicate_label	uterus	rdfs:label	uterus
ERROR	duplicate_label	uterus	rdfs:label	uterus
ERROR	duplicate_label	sterile	rdfs:label	sterile
ERROR	duplicate_label	sterile	rdfs:label	sterile
ERROR	duplicate_label	spermatocyte	rdfs:label	spermatocyte
ERROR	duplicate_label	spermatocyte	rdfs:label	spermatocyte
ERROR	duplicate_label	spermatid	rdfs:label	spermatid
ERROR	duplicate_label	spermatid	rdfs:label	spermatid
ERROR	duplicate_label	sperm	rdfs:label	sperm
ERROR	duplicate_label	sperm	rdfs:label	sperm
ERROR	duplicate_label	serotonergic neuron	rdfs:label	serotonergic neuron
ERROR	duplicate_label	serotonergic neuron	rdfs:label	serotonergic neuron
ERROR	duplicate_label	sensory neuron	rdfs:label	sensory neuron
ERROR	duplicate_label	sensory neuron	rdfs:label	sensory neuron
ERROR	duplicate_label	seminal vesicle	rdfs:label	seminal vesicle
ERROR	duplicate_label	seminal vesicle	rdfs:label	seminal vesicle
ERROR	duplicate_label	secondary spermatocyte	rdfs:label	secondary spermatocyte
ERROR	duplicate_label	secondary spermatocyte	rdfs:label	secondary spermatocyte
ERROR	duplicate_label	reproductive system	rdfs:label	reproductive system
ERROR	duplicate_label	reproductive system	rdfs:label	reproductive system
ERROR	duplicate_label	rectum	rdfs:label	rectum
ERROR	duplicate_label	rectum	rdfs:label	rectum
ERROR	duplicate_label	protein	rdfs:label	protein
ERROR	duplicate_label	protein	rdfs:label	protein
ERROR	duplicate_label	proctodeum	rdfs:label	proctodeum
ERROR	duplicate_label	proctodeum	rdfs:label	proctodeum
ERROR	duplicate_label	primary spermatocyte	rdfs:label	primary spermatocyte
ERROR	duplicate_label	primary spermatocyte	rdfs:label	primary spermatocyte
ERROR	duplicate_label	posterior to	rdfs:label	posterior to
ERROR	duplicate_label	posterior to	rdfs:label	posterior to
ERROR	duplicate_label	pharynx	rdfs:label	pharynx
ERROR	duplicate_label	pharynx	rdfs:label	pharynx
ERROR	duplicate_label	organism substance	rdfs:label	organism substance
ERROR	duplicate_label	organism substance	rdfs:label	organism substance
ERROR	duplicate_label	organism subdivision	rdfs:label	organism subdivision
ERROR	duplicate_label	organism subdivision	rdfs:label	organism subdivision
ERROR	duplicate_label	organism	rdfs:label	organism
ERROR	duplicate_label	organism	rdfs:label	organism
ERROR	duplicate_label	organ	rdfs:label	organ
ERROR	duplicate_label	organ	rdfs:label	organ
ERROR	duplicate_label	oocyte	rdfs:label	oocyte
ERROR	duplicate_label	oocyte	rdfs:label	oocyte
ERROR	duplicate_label	neuron	rdfs:label	neuron
ERROR	duplicate_label	neuron	rdfs:label	neuron
ERROR	duplicate_label	nervous system	rdfs:label	nervous system
ERROR	duplicate_label	nervous system	rdfs:label	nervous system
ERROR	duplicate_label	muscle cell	rdfs:label	muscle cell
ERROR	duplicate_label	muscle cell	rdfs:label	muscle cell
ERROR	duplicate_label	multicellular organism	rdfs:label	multicellular organism
ERROR	duplicate_label	multicellular organism	rdfs:label	multicellular organism
ERROR	duplicate_label	multicellular anatomical structure	rdfs:label	multicellular anatomical structure
ERROR	duplicate_label	multicellular anatomical structure	rdfs:label	multicellular anatomical structure
ERROR	duplicate_label	motor neuron	rdfs:label	motor neuron
ERROR	duplicate_label	motor neuron	rdfs:label	motor neuron
ERROR	duplicate_label	material anatomical entity	rdfs:label	material anatomical entity
ERROR	duplicate_label	material anatomical entity	rdfs:label	material anatomical entity
ERROR	duplicate_label	male	rdfs:label	male
ERROR	duplicate_label	male	rdfs:label	male
ERROR	duplicate_label	intestine	rdfs:label	intestine
ERROR	duplicate_label	intestine	rdfs:label	intestine
ERROR	duplicate_label	immaterial anatomical entity	rdfs:label	immaterial anatomical entity
ERROR	duplicate_label	immaterial anatomical entity	rdfs:label	immaterial anatomical entity
ERROR	duplicate_label	hypodermis	rdfs:label	hypodermis
ERROR	duplicate_label	hypodermis	rdfs:label	hypodermis
ERROR	duplicate_label	hermaphrodite gonad	rdfs:label	hermaphrodite gonad
ERROR	duplicate_label	hermaphrodite gonad	rdfs:label	hermaphrodite gonad
ERROR	duplicate_label	hermaphrodite	rdfs:label	hermaphrodite
ERROR	duplicate_label	hermaphrodite	rdfs:label	hermaphrodite
ERROR	duplicate_label	head	rdfs:label	head
ERROR	duplicate_label	head	rdfs:label	head
ERROR	duplicate_label	gonad	rdfs:label	gonad
ERROR	duplicate_label	gonad	rdfs:label	gonad
ERROR	duplicate_label	germ cell	rdfs:label	germ cell
ERROR	duplicate_label	germ cell	rdfs:label	germ cell
ERROR	duplicate_label	ganglion	rdfs:label	ganglion
ERROR	duplicate_label	ganglion	rdfs:label	ganglion
ERROR	duplicate_label	extraembryonic structure	rdfs:label	extraembryonic structure
ERROR	duplicate_label	extraembryonic structure	rdfs:label	extraembryonic structure
ERROR	duplicate_label	excretory system	rdfs:label	excretory system
ERROR	duplicate_label	excretory system	rdfs:label	excretory system
ERROR	duplicate_label	epithelial cell	rdfs:label	epithelial cell
ERROR	duplicate_label	epithelial cell	rdfs:label	epithelial cell
ERROR	duplicate_label	disconnected anatomical group	rdfs:label	disconnected anatomical group
ERROR	duplicate_label	disconnected anatomical group	rdfs:label	disconnected anatomical group
ERROR	duplicate_label	digestive tract	rdfs:label	digestive tract
ERROR	duplicate_label	digestive tract	rdfs:label	digestive tract
ERROR	duplicate_label	cloaca	rdfs:label	cloaca
ERROR	duplicate_label	cloaca	rdfs:label	cloaca
ERROR	duplicate_label	cholinergic neuron	rdfs:label	cholinergic neuron
ERROR	duplicate_label	cholinergic neuron	rdfs:label	cholinergic neuron
ERROR	duplicate_label	cell	rdfs:label	cell
ERROR	duplicate_label	cell	rdfs:label	cell
ERROR	duplicate_label	blistered	rdfs:label	blistered
ERROR	duplicate_label	blistered	rdfs:label	blistered
ERROR	duplicate_label	anus	rdfs:label	anus
ERROR	duplicate_label	anus	rdfs:label	anus
ERROR	duplicate_label	anterior to	rdfs:label	anterior to
ERROR	duplicate_label	anterior to	rdfs:label	anterior to
ERROR	duplicate_label	anatomical entity	rdfs:label	anatomical entity
ERROR	duplicate_label	anatomical entity	rdfs:label	anatomical entity
ERROR	duplicate_label	acellular anatomical structure	rdfs:label	acellular anatomical structure
ERROR	duplicate_label	acellular anatomical structure	rdfs:label	acellular anatomical structure
ERROR	missing_label	OMO:0003004	rdfs:label	
ERROR	missing_label	obo:caloha-reqs-vetted#PLURAL	rdfs:label	
ERROR	missing_label	obo:chebi#BRAND_NAME	rdfs:label	
ERROR	missing_label	obo:chebi#INN	rdfs:label	
ERROR	missing_label	obo:chebi#IUPAC_NAME	rdfs:label	
ERROR	missing_label	obo:cl#PLURAL	rdfs:label	
ERROR	missing_label	obo:cl#abbreviation	rdfs:label	
ERROR	missing_label	obo:fbbt#FORMULA	rdfs:label	
ERROR	missing_label	obo:fbbt#IUPAC_NAME	rdfs:label	
ERROR	missing_label	obo:fbbt#InChI	rdfs:label	
ERROR	missing_label	obo:fbbt#InChIKey	rdfs:label	
ERROR	missing_label	obo:fbbt#SMILES	rdfs:label	
ERROR	missing_label	obo:go#syngo_official_label	rdfs:label	
ERROR	missing_label	obo:go#systematic_synonym	rdfs:label	
ERROR	missing_label	obo:ncbitaxon#blast_name	rdfs:label	
ERROR	missing_label	obo:ncbitaxon#common_name	rdfs:label	
ERROR	missing_label	obo:ncbitaxon#equivalent_name	rdfs:label	
ERROR	missing_label	obo:ncbitaxon#genbank_common_name	rdfs:label	
ERROR	missing_label	obo:ncbitaxon#in_part	rdfs:label	
ERROR	missing_label	obo:ncbitaxon#scientific_name	rdfs:label	
ERROR	missing_label	obo:ncbitaxon#synonym	rdfs:label	
ERROR	missing_label	obo:pr#Gene-based	rdfs:label	
ERROR	missing_label	obo:pr#PRO-short-label	rdfs:label	
ERROR	missing_label	obo:uberon/core#ABBREVIATION	rdfs:label	
ERROR	missing_label	obo:uberon/core#DEPRECATED	rdfs:label	
ERROR	missing_label	obo:uberon/core#DUBIOUS	rdfs:label	
ERROR	missing_label	obo:uberon/core#HUMAN_PREFERRED	rdfs:label	
ERROR	missing_label	obo:uberon/core#INCONSISTENT	rdfs:label	
ERROR	missing_label	obo:uberon/core#LATIN	rdfs:label	
ERROR	missing_label	obo:uberon/core#PENDING_REVIEW	rdfs:label	
ERROR	missing_label	obo:uberon/core#PLURAL	rdfs:label	
ERROR	missing_label	obo:uberon/core#SENSU	rdfs:label	
ERROR	multiple_definitions	independent continuant	definition	A continuant that is a bearer of quality and realizable entity entities, in which other entities inhere and which itself cannot inhere in anything.@en
ERROR	multiple_definitions	independent continuant	definition	b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002])@en
ERROR	multiple_definitions	process	definition	An occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t.@en
ERROR	multiple_definitions	process	definition	p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])@en
ERROR	multiple_definitions	specifically dependent continuant	definition	A continuant that inheres in or is borne by other entities. Every instance of A requires some specific instance of B which must always be the same.@en
ERROR	multiple_definitions	specifically dependent continuant	definition	b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003])@en
ERROR	multiple_definitions	peptide	definition	Amide derived from two or more amino carboxylic acid molecules (the same or different) by formation of a covalent bond from the carbonyl carbon of one to the nitrogen atom of another with formal loss of water. The term is usually applied to structures formed from alpha-amino acids, but it includes those derived from any amino carboxylic acid.
ERROR	multiple_definitions	peptide	definition	Amide derived from two or more amino carboxylic acid molecules (the same or different) by formation of a covalent bond from the carbonyl carbon of one to the nitrogen atom of another with formal loss of water. The term is usually applied to structures formed from alpha-amino acids, but it includes those derived from any amino carboxylic acid. X = OH, OR, NH2, NHR, etc.
ERROR	multiple_definitions	phenols	definition	Compounds having one or more hydroxy groups attached to a benzene or other arene ring.
ERROR	multiple_definitions	phenols	definition	Organic aromatic compounds having one or more hydroxy groups attached to a benzene or other arene ring.
ERROR	multiple_definitions	choroidal cell of the eye	definition	A cell of the choroid of the eye.
ERROR	multiple_definitions	choroidal cell of the eye	definition	A structural cell that is part of optic choroid.
ERROR	multiple_definitions	polyploid cell	definition	A cell that contains more than two haploid sets of chromosomes.
ERROR	multiple_definitions	polyploid cell	definition	A cell whose nucleus, or nuclei, each contain more than two haploid genomes.
ERROR	multiple_definitions	gene expression	definition	The process in which a gene's sequence is converted into a mature gene product (protein or RNA). This includes the production of an RNA transcript and its processing, as well as translation and maturation for protein-coding genes.
ERROR	multiple_definitions	gene expression	definition	The process in which a gene's sequence is converted into a mature gene product (protein or RNA). This includes the production of an RNA transcript and its processing, translation and maturation for protein-coding genes.
ERROR	multiple_definitions	secretory granule maturation	definition	Steps required to transform an immature secretory vesicle into a mature secretory vesicle. Typically proceeds through homotypic membrane fusion and membrane remodeling.
ERROR	multiple_definitions	secretory granule maturation	definition	Steps required to transform an immature secretory vesicle into a mature secretory vesicle. Typically proceeds through homotypic membrane fusion and membrane remodelling.
ERROR	multiple_definitions	glial cell-neuron signaling	definition	Cell-cell signaling that mediates the transfer of information from a glial cell to a neuron. This signaling has been shown to be mediated by various molecules, depending on which glial cells release them, and in which tissues the signaling occurs, e.g. microglial cell-derived nerve growth factor (NGF) in the retina, or microglial cell-derived superoxide ions in the cerebellum.
ERROR	multiple_definitions	glial cell-neuron signaling	definition	Cell-cell signaling that mediates the transfer of information from a glial cell to a neuron. This signaling has been shown to be mediated by various molecules, depending on which glial cells release them, and in which tissues the signalling occurs, e.g. microglial cell-derived nerve growth factor (NGF) in the retina, or microglial cell-derived superoxide ions in the cerebellum.
ERROR	multiple_definitions	neuron-glial cell signaling	definition	Cell-cell signaling that mediates the transfer of information from a neuron to a glial cell. This signaling has been shown to be mediated by various molecules released by different types of neurons, e.g. glutamate, gamma-amino butyric acid (GABA), noradrenaline, acetylcholine, dopamine and adenosine.
ERROR	multiple_definitions	neuron-glial cell signaling	definition	Cell-cell signaling that mediates the transfer of information from a neuron to a glial cell. This signalling has been shown to be mediated by various molecules released by different types of neurons, e.g. glutamate, gamma-amino butyric acid (GABA), noradrenaline, acetylcholine, dopamine and adenosine.
ERROR	multiple_definitions	quality	definition	A dependent entity that inheres in a bearer by virtue of how the bearer is related to other entities
ERROR	multiple_definitions	quality	definition	A dependent entity that inheres in a bearer by virtue of how the bearer is related to other entities.
ERROR	multiple_definitions	has soma location	definition	Relation between a neuron and a material anatomical entity that its soma is part of.@en
ERROR	multiple_definitions	has soma location	definition	Relation between a neuron and an anatomical structure that its soma is part of.
ERROR	multiple_definitions	has soma location	definition	Relation between a neuron and an anatomical structure that its soma is part of.@en
ERROR	multiple_definitions	synapsed by	definition	Relation between an anatomical structure (including cells) and a neuron that chemically synapses to it. @en
ERROR	multiple_definitions	synapsed by	definition	Relation between an anatomical structure and a neuron that chemically synapses to it.
ERROR	multiple_definitions	synapsed to	definition	" Relation between a neuron and an anatomical structure (including cells) that it chemically synapses to.
        @en"
ERROR	multiple_definitions	synapsed to	definition	Relation between a neuron and an anatomical structure that it chemically synapses to.
ERROR	multiple_definitions	innervates	definition	"Relation between a 'neuron projection bundle' and a region in which one or more of its component neuron projections either synapses to targets or receives synaptic input.
T innervates some R
Expands_to: T has_fasciculating_neuron_projection that synapse_in some R.@en"
ERROR	multiple_definitions	innervates	definition	Relation between a 'neuron projection bundle' and a region in which one or more of its component neuron projections either synapses to targets or receives synaptic input. T innervates some R Expands_to: T has_fasciculating_neuron_projection that synapse_in some R.
ERROR	multiple_definitions	existence ends during	definition	Relation between continuant c and occurrent s, such that every instance of c ceases to exist during some s, if it does not die prematurely.
ERROR	multiple_definitions	existence ends during	definition	x existence ends during y if and only if the time point at which x ends is before or equivalent to the time point at which y ends and after or equivalent to the point at which y starts. Formally: x existence ends during y iff ω(x) <= ω(y) and ω(x) >= α(y).
ERROR	multiple_equivalent_class_definitions	stem cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	single fate stem cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	multi fate stem cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	ciliated cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	circulating cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	secretory cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	endocrine cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	cell of skeletal muscle	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	motile cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	anucleate cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	single nucleate cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	binucleate cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	multinucleate cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	eukaryotic cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	Eumycetozoan cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	oxygen accumulating cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	extraembryonic cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	haploid cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	fungal cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	bone cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	nucleate cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	neural cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	connective tissue cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	cardiocyte	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	His-Purkinje system cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	precursor cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	inner cell mass cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	cardiac septum cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	brain vascular cell	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	positive regulation of cell morphogenesis involved in differentiation	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	negative regulation of cell morphogenesis	owl:equivalentClass	blank node
ERROR	multiple_equivalent_class_definitions	RNA biosynthetic process	owl:equivalentClass	blank node
ERROR	multiple_labels	part_of	rdfs:label	part of
ERROR	multiple_labels	part_of	rdfs:label	part of@en
ERROR	multiple_labels	part_of	rdfs:label	part_of
ERROR	multiple_labels	has part	rdfs:label	has part
ERROR	multiple_labels	has part	rdfs:label	has part@en
ERROR	multiple_labels	has part	rdfs:label	has_part
ERROR	multiple_labels	preceded_by	rdfs:label	preceded by
ERROR	multiple_labels	preceded_by	rdfs:label	preceded by@en
ERROR	multiple_labels	preceded_by	rdfs:label	preceded_by
ERROR	multiple_labels	precedes	rdfs:label	precedes
ERROR	multiple_labels	precedes	rdfs:label	precedes@en
ERROR	multiple_labels	occurs in	rdfs:label	occurs in
ERROR	multiple_labels	occurs in	rdfs:label	occurs in@en
ERROR	multiple_labels	contains process	rdfs:label	contains process
ERROR	multiple_labels	contains process	rdfs:label	contains process@en
ERROR	multiple_labels	results in distribution of	rdfs:label	results in distribution of
ERROR	multiple_labels	results in distribution of	rdfs:label	results_in_distribution_of
ERROR	multiple_labels	results in fission of	rdfs:label	results in fission of
ERROR	multiple_labels	results in fission of	rdfs:label	results_in_fission_of
ERROR	multiple_labels	positive regulation of cell morphogenesis involved in differentiation	rdfs:label	positive regulation of cell morphogenesis
ERROR	multiple_labels	positive regulation of cell morphogenesis involved in differentiation	rdfs:label	positive regulation of cell morphogenesis involved in differentiation
ERROR	multiple_labels	negative regulation of cell morphogenesis	rdfs:label	negative regulation of cell morphogenesis
ERROR	multiple_labels	negative regulation of cell morphogenesis	rdfs:label	negative regulation of cell morphogenesis involved in differentiation
ERROR	multiple_labels	trans-synaptic signalling via exosome	rdfs:label	trans-synaptic signaling via exosome
ERROR	multiple_labels	trans-synaptic signalling via exosome	rdfs:label	trans-synaptic signalling via exosome
ERROR	multiple_labels	definition	rdfs:label	definition
ERROR	multiple_labels	definition	rdfs:label	definition@en
ERROR	multiple_labels	editor note	rdfs:label	editor note
ERROR	multiple_labels	editor note	rdfs:label	editor note@en
ERROR	multiple_labels	has ontology root term	rdfs:label	has ontology root term
ERROR	multiple_labels	has ontology root term	rdfs:label	has ontology root term@en
ERROR	multiple_labels	has ontology root term	rdfs:label	preferred_root
ERROR	multiple_labels	term replaced by	rdfs:label	term replaced by
ERROR	multiple_labels	term replaced by	rdfs:label	term replaced by@en
ERROR	multiple_labels	bearer of	rdfs:label	bearer of
ERROR	multiple_labels	bearer of	rdfs:label	has characteristic@en
ERROR	multiple_labels	participates in	rdfs:label	participates in
ERROR	multiple_labels	participates in	rdfs:label	participates in@en
ERROR	multiple_labels	has participant	rdfs:label	has participant
ERROR	multiple_labels	has participant	rdfs:label	has participant@en
ERROR	multiple_labels	has quality	rdfs:label	has quality
ERROR	multiple_labels	has quality	rdfs:label	has quality@en
ERROR	multiple_labels	has role	rdfs:label	has role
ERROR	multiple_labels	has role	rdfs:label	has role@en
ERROR	multiple_labels	location of	rdfs:label	location of
ERROR	multiple_labels	location of	rdfs:label	location of@en
ERROR	multiple_labels	contains	rdfs:label	contains
ERROR	multiple_labels	contains	rdfs:label	contains@en
ERROR	multiple_labels	located in	rdfs:label	located in
ERROR	multiple_labels	located in	rdfs:label	located in@en
ERROR	multiple_labels	boundary_of	rdfs:label	2D boundary of@en
ERROR	multiple_labels	boundary_of	rdfs:label	boundary_of
ERROR	multiple_labels	has_boundary	rdfs:label	has 2D boundary
ERROR	multiple_labels	has_boundary	rdfs:label	has 2D boundary@en
ERROR	multiple_labels	has_boundary	rdfs:label	has_boundary@en
ERROR	multiple_labels	innervated_by	rdfs:label	innervated_by
ERROR	multiple_labels	innervated_by	rdfs:label	innervated_by@en
ERROR	multiple_labels	bounding layer of	rdfs:label	bounding layer of
ERROR	multiple_labels	bounding layer of	rdfs:label	bounding layer of@en
ERROR	multiple_labels	simultaneous with	rdfs:label	simultaneous with
ERROR	multiple_labels	simultaneous with	rdfs:label	simultaneous with@en
ERROR	multiple_labels	immediately preceded by	rdfs:label	immediately preceded by
ERROR	multiple_labels	immediately preceded by	rdfs:label	immediately preceded by@en
ERROR	multiple_labels	immediately preceded by	rdfs:label	starts_at_end_of
ERROR	multiple_labels	immediately precedes	rdfs:label	immediately precedes
ERROR	multiple_labels	immediately precedes	rdfs:label	immediately precedes@en
ERROR	multiple_labels	synapsed by	rdfs:label	synapsed by
ERROR	multiple_labels	synapsed by	rdfs:label	synapsed by@en
ERROR	multiple_labels	overlaps	rdfs:label	overlaps
ERROR	multiple_labels	overlaps	rdfs:label	overlaps@en
ERROR	multiple_labels	innervates	rdfs:label	innervates
ERROR	multiple_labels	innervates	rdfs:label	innervates@en
ERROR	multiple_labels	continuous with	rdfs:label	continuous with
ERROR	multiple_labels	continuous with	rdfs:label	continuous with@en
ERROR	multiple_labels	connected to	rdfs:label	connected to
ERROR	multiple_labels	connected to	rdfs:label	connected to@en
ERROR	multiple_labels	connects	rdfs:label	connects
ERROR	multiple_labels	connects	rdfs:label	connects@en
